Terminal;Conexion;Hora inicio de sesion;Hora de fin de sesion;Mi linea;Mi tarifa;Servicios contratados
WEB;Ethernet;2021-08-21 13:03:53.114;2021-08-21 13:03:55.319;3009;266;2205;"respuesta de la XPL OK: 2461ms";"Tiempo final empleado: 2476ms"
WEB;Ethernet;2021-08-21 13:04:34.405;2021-08-21 13:04:36.583;1211;79;2178;"respuesta de la XPL OK: 1723ms";"Tiempo final empleado: 1735ms"
WEB;Ethernet;2021-08-21 13:05:16.075;2021-08-21 13:05:18.977;1449;54;2902;"respuesta de la XPL OK: 2373ms";"Tiempo final empleado: 2389ms"
WEB;Ethernet;2021-08-21 13:05:58.735;2021-08-21 13:06:01.842;1349;58;3107;"respuesta de la XPL OK: 2441ms";"Tiempo final empleado: 2451ms"
WEB;Ethernet;2021-08-21 13:06:41.408;2021-08-21 13:06:43.692;1262;52;2284;"respuesta de la XPL OK: 1716ms";"Tiempo final empleado: 1729ms"
WEB;Ethernet;2021-08-21 13:07:23.080;2021-08-21 13:07:24.978;1227;341;1898;"respuesta de la XPL OK: 1934ms";"Tiempo final empleado: 1956ms"
WEB;Ethernet;2021-08-21 13:08:05.089;2021-08-21 13:08:08.409;1024;54;3320;"respuesta de la XPL OK: 2545ms";"Tiempo final empleado: 2564ms"
WEB;Ethernet;2021-08-21 13:08:48.938;2021-08-21 13:08:50.952;1939;152;2013;"respuesta de la XPL OK: 2416ms";"Tiempo final empleado: 2428ms"
WEB;Ethernet;2021-08-21 13:09:32.223;2021-08-21 13:09:34.723;1761;84;2500;"respuesta de la XPL OK: 2064ms";"Tiempo final empleado: 2079ms"
WEB;Ethernet;2021-08-21 13:10:16.676;2021-08-21 13:10:18.606;2238;431;1930;"respuesta de la XPL OK: 2457ms";"Tiempo final empleado: 2475ms"
WEB;Ethernet;2021-08-21 13:10:59.566;2021-08-21 13:11:02.044;1221;52;2478;"respuesta de la XPL OK: 1897ms";"Tiempo final empleado: 1913ms"
WEB;Ethernet;2021-08-21 13:11:42.902;2021-08-21 13:11:45.745;1401;123;2843;"respuesta de la XPL OK: 2289ms";"Tiempo final empleado: 2313ms"
WEB;Ethernet;2021-08-21 13:12:26.683;2021-08-21 13:12:29.393;1198;75;2710;"respuesta de la XPL OK: 2263ms";"Tiempo final empleado: 2276ms"
WEB;Ethernet;2021-08-21 13:13:09.885;2021-08-21 13:13:12.330;1279;57;2445;"respuesta de la XPL OK: 1800ms";"Tiempo final empleado: 1818ms"
WEB;Ethernet;2021-08-21 13:13:53.602;2021-08-21 13:13:56.860;1388;182;3258;"respuesta de la XPL OK: 2958ms";"Tiempo final empleado: 2973ms"
WEB;Ethernet;2021-08-21 13:14:38.134;2021-08-21 13:14:40.462;1325;97;2328;"respuesta de la XPL OK: 1798ms";"Tiempo final empleado: 1820ms"
WEB;Ethernet;2021-08-21 13:15:21.193;2021-08-21 13:15:23.933;1537;98;2740;"respuesta de la XPL OK: 2234ms";"Tiempo final empleado: 2249ms"
WEB;Ethernet;2021-08-21 13:16:04.886;2021-08-21 13:16:07.452;1286;72;2566;"respuesta de la XPL OK: 2028ms";"Tiempo final empleado: 2046ms"
WEB;Ethernet;2021-08-21 13:16:50.649;2021-08-21 13:16:53.536;2021;69;2887;"respuesta de la XPL OK: 2381ms";"Tiempo final empleado: 2401ms"
WEB;Ethernet;2021-08-21 13:17:37.500;2021-08-21 13:17:40.774;1179;86;3274;"respuesta de la XPL OK: 2239ms";"Tiempo final empleado: 2292ms"
WEB;Ethernet;2021-08-21 13:18:21.341;2021-08-21 13:18:24.289;1215;72;2948;"respuesta de la XPL OK: 2527ms";"Tiempo final empleado: 2541ms"
WEB;Ethernet;2021-08-21 13:19:04.465;2021-08-21 13:19:07.630;1378;64;3165;"respuesta de la XPL OK: 2554ms";"Tiempo final empleado: 2589ms"
WEB;Ethernet;2021-08-21 13:19:49.442;2021-08-21 13:19:51.792;1503;129;2350;"respuesta de la XPL OK: 1933ms";"Tiempo final empleado: 1953ms"
WEB;Ethernet;2021-08-21 13:20:34.417;2021-08-21 13:20:37.490;1082;71;3073;"respuesta de la XPL OK: 2531ms";"Tiempo final empleado: 2548ms"
WEB;Ethernet;2021-08-21 13:21:24.485;2021-08-21 13:21:26.889;1688;654;2404;"respuesta de la XPL OK: 2106ms";"Tiempo final empleado: 2130ms"
WEB;Ethernet;2021-08-21 13:22:10.511;2021-08-21 13:22:13.007;1115;71;2496;"respuesta de la XPL OK: 2038ms";"Tiempo final empleado: 2057ms"
WEB;Ethernet;2021-08-21 13:23:03.632;2021-08-21 13:23:07.486;1442;77;3854;"respuesta de la XPL OK: 2796ms";"Tiempo final empleado: 2820ms"
